TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2023,4,9,15,45,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,4,11,15,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,5,27,17,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,6,6,15,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,6,6,15,20,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,6,14,21,32,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,6,27,21,43,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,6,29,16,10,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,7,1,12,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,7,6,10,45,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,7,6,12,3,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,7,8,0,17,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,7,11,15,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,7,13,15,47,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,7,17,19,30,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,7,20,18,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,7,22,18,20,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,8,9,12,19,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,8,15,0,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,8,16,13,30,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,8,16,16,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,8,29,13,30,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,8,29,17,21,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,9,7,20,26,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,9,8,18,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,9,12,14,32,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,9,15,20,30,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,9,16,2,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,10,6,9,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,10,6,15,30,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,10,13,17,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,10,16,17,30,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,10,16,18,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,11,21,8,15,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,11,28,11,15,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,12,3,11,15,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,12,16,23,48,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,12,22,21,0,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,12,28,0,6,6X W CORDOVA ST,Central Business District,492299.8946,5458898.3505
Theft from Vehicle,2023,3,19,21,30,6X W CORDOVA ST,Central Business District,492307.7661,5458895.9652
Theft from Vehicle,2023,4,13,15,30,6XX ABBOTT ST,Central Business District,492166.4265,5458452.7208
Theft from Vehicle,2023,5,17,16,0,6XX ABBOTT ST,Central Business District,492166.4265,5458452.7208
Theft from Vehicle,2023,5,29,20,39,6XX ABBOTT ST,Central Business District,492166.4265,5458452.7208
Theft from Vehicle,2023,8,3,19,22,6XX ABBOTT ST,Central Business District,492166.4265,5458452.7208
Theft from Vehicle,2023,3,25,19,15,6XX ABBOTT ST,Central Business District,492175.5702,5458452.6432
Theft from Vehicle,2023,5,13,11,0,6XX ABBOTT ST,Central Business District,492175.5702,5458452.6432
Theft from Vehicle,2023,12,26,22,30,6XX ABBOTT ST,Central Business District,492175.5702,5458452.6432
Theft from Vehicle,2023,9,4,0,0,6XX ABBOTT ST,Central Business District,492176.4182,5458552.5976
Theft from Vehicle,2023,10,24,4,14,6XX ABBOTT ST,Central Business District,492176.4182,5458552.5976
Theft from Vehicle,2023,1,12,15,45,6XX ALEXANDER ST,Strathcona,493341.2846,5459021.277
Theft from Vehicle,2023,6,24,11,15,6XX ALEXANDER ST,Strathcona,493341.2846,5459021.277
Theft from Vehicle,2023,11,8,14,0,6XX ALEXANDER ST,Strathcona,493341.2846,5459021.277
Theft from Vehicle,2023,12,4,6,0,6XX ALEXANDER ST,Strathcona,493359.6386,5459029.7829
Theft from Vehicle,2023,2,17,15,0,6XX ALEXANDER ST,Strathcona,493365.0121,5459020.4672
Theft from Vehicle,2023,9,6,6,33,6XX BEACH CRES,Central Business District,490551.8444,5457860.2574
Theft from Vehicle,2023,3,6,17,42,6XX BEATTY ST,Central Business District,491844.7214,5458448.4166
Theft from Vehicle,2023,4,2,16,0,6XX BEATTY ST,Central Business District,491844.7214,5458448.4166
Theft from Vehicle,2023,6,20,20,30,6XX BEATTY ST,Central Business District,491844.7214,5458448.4166
Theft from Vehicle,2023,10,28,18,0,6XX BEATTY ST,Central Business District,491935.8773,5458539.8187
Theft from Vehicle,2023,3,10,18,10,6XX BEATTY ST,Central Business District,491959.8657,5458563.8719
Theft from Vehicle,2023,6,4,16,0,6XX BUCKETWHEEL AVE,Fairview,491409.6851,5457236.6424
Theft from Vehicle,2023,11,26,0,0,6XX BUCKETWHEEL AVE,Fairview,491409.6851,5457236.6424
Theft from Vehicle,2023,3,12,7,0,6XX BURRARD ST,Central Business District,491277.8528,5459162.4022
Theft from Vehicle,2023,4,7,12,13,6XX BURRARD ST,Central Business District,491277.8528,5459162.4022
Theft from Vehicle,2023,5,17,9,45,6XX BURRARD ST,Central Business District,491277.8528,5459162.4022
Theft from Vehicle,2023,9,28,3,56,6XX BURRARD ST,Central Business District,491277.8528,5459162.4022
Theft from Vehicle,2023,7,6,11,0,6XX BURRARD ST,Central Business District,491278.6732,5459176.8304
Theft from Vehicle,2023,1,4,3,0,6XX BUTE ST,Central Business District,490970.7906,5459459.2409
Theft from Vehicle,2023,3,17,16,0,6XX CAMBIE ST,Central Business District,491780.1032,5458526.6583
Theft from Vehicle,2023,3,30,14,0,6XX CAMBIE ST,Central Business District,491780.1032,5458526.6583
Theft from Vehicle,2023,7,22,15,30,6XX CAMBIE ST,Central Business District,491780.1032,5458526.6583
Theft from Vehicle,2023,8,29,18,0,6XX CAMBIE ST,Central Business District,491780.1032,5458526.6583
Theft from Vehicle,2023,9,22,22,30,6XX CAMBIE ST,Central Business District,491780.1032,5458526.6583
Theft from Vehicle,2023,12,8,23,0,6XX CAMBIE ST,Central Business District,491780.1032,5458526.6583
Theft from Vehicle,2023,12,16,8,0,6XX CAMBIE ST,Central Business District,491780.1032,5458526.6583
Theft from Vehicle,2023,10,17,9,47,6XX CAMBIE ST,Central Business District,491790.3604,5458550.4152
Theft from Vehicle,2023,1,25,8,30,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,2,5,18,0,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,5,13,19,0,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,7,22,16,0,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,8,12,14,0,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,9,7,20,0,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,9,8,22,43,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,9,14,18,0,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,9,22,17,0,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,10,12,13,45,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,10,19,17,50,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,11,7,20,0,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,11,15,17,30,6XX CAMBIE ST,Central Business District,491821.6156,5458582.7287
Theft from Vehicle,2023,2,5,17,30,6XX CAMBIE ST,Central Business District,491825.7838,5458573.8858
Theft from Vehicle,2023,2,5,16,30,6XX CAMBIE ST,Central Business District,491873.8687,5458623.5989
Theft from Vehicle,2023,8,27,17,0,6XX CAMBIE ST,Central Business District,491873.8687,5458623.5989
Theft from Vehicle,2023,10,19,21,30,6XX CAMBIE ST,Central Business District,491873.8687,5458623.5989
Theft from Vehicle,2023,7,29,11,0,6XX CAMPBELL AVE,Strathcona,493830.96,5458496.2061
Theft from Vehicle,2023,5,24,22,0,6XX CARDERO ST,Central Business District,490550.8132,5459806.6504
Theft from Vehicle,2023,12,29,19,30,6XX CITADEL PRDE,Central Business District,491994.8808,5458521.0177
Theft from Vehicle,2023,6,18,10,0,6XX DENMAN ST,West End,490245.0928,5459970.4274
Theft from Vehicle,2023,9,20,14,0,6XX DENMAN ST,Central Business District,490323.3933,5460036.4668
Theft from Vehicle,2023,11,30,10,0,6XX DENMAN ST,Central Business District,490323.3933,5460036.4668
Theft from Vehicle,2023,7,11,17,0,6XX DRAKE ST,Central Business District,490774.6964,5458082.5403
Theft from Vehicle,2023,11,22,23,58,6XX DRAKE ST,Central Business District,490774.6964,5458082.5403
Theft from Vehicle,2023,6,20,11,20,6XX DUNSMUIR ST,Central Business District,491603.2,5458918.828
Theft from Vehicle,2023,2,2,0,0,6XX E 11TH AVE,Mount Pleasant,493405.7557,5456429.0384
Theft from Vehicle,2023,4,5,18,0,6XX E 13TH AVE,Mount Pleasant,493378.0753,5456227.7261
Theft from Vehicle,2023,10,11,21,0,6XX E 14TH AVE,Mount Pleasant,493405.9751,5456130.7101
Theft from Vehicle,2023,10,30,20,30,6XX E 14TH AVE,Mount Pleasant,493421.9599,5456130.5398
Theft from Vehicle,2023,10,21,17,0,6XX E 15TH AVE,Mount Pleasant,493405.8213,5456056.7913
Theft from Vehicle,2023,9,12,16,30,6XX E 16TH AVE,Riley Park,493319.3197,5455962.8292
Theft from Vehicle,2023,6,6,2,0,6XX E 17TH AVE,Riley Park,493375.4131,5455864.3118
Theft from Vehicle,2023,3,24,1,0,6XX E 17TH AVE,Riley Park,493441.294,5455862.5362
Theft from Vehicle,2023,5,8,21,45,6XX E 17TH AVE,Riley Park,493441.294,5455862.5362
Theft from Vehicle,2023,8,9,0,0,6XX E 18TH AVE,Riley Park,493379.9941,5455763.371
Theft from Vehicle,2023,11,10,8,7,6XX E 18TH AVE,Riley Park,493379.9941,5455763.371
Theft from Vehicle,2023,12,26,20,30,6XX E 18TH AVE,Riley Park,493403.5134,5455762.9372
Theft from Vehicle,2023,7,6,21,30,6XX E 21ST AVE,Riley Park,493359.1305,5455460.4299
Theft from Vehicle,2023,10,4,0,0,6XX E 26TH AVE,Riley Park,493372.1283,5454992.5188
Theft from Vehicle,2023,7,11,21,0,6XX E 27TH AVE,Riley Park,493342.685,5454872.167
Theft from Vehicle,2023,1,18,22,30,6XX E 29TH AVE,Riley Park,493289.261,5454644.2568
Theft from Vehicle,2023,1,31,0,30,6XX E 31ST AVE,Riley Park,493328.4617,5454435.3744
Theft from Vehicle,2023,1,22,15,0,6XX E 47TH AVE,Sunset,493275.4659,5452734.1209
Theft from Vehicle,2023,4,30,15,30,6XX E 48TH AVE,Sunset,493332.1905,5452638.901
Theft from Vehicle,2023,7,13,18,0,6XX E 50TH AVE,Sunset,493259.2017,5452417.5184
Theft from Vehicle,2023,1,13,18,30,6XX E 51ST AVE,Sunset,493340.2411,5452309.9761
Theft from Vehicle,2023,2,17,15,30,6XX E 61ST AVE,Sunset,493253.4113,5451338.9003
Theft from Vehicle,2023,4,6,12,0,6XX E 6TH AVE,Mount Pleasant,493382.9591,5456942.6649
Theft from Vehicle,2023,9,5,17,0,6XX E 7TH AVE,Mount Pleasant,493486.5566,5456849.7932
Theft from Vehicle,2023,9,13,17,0,6XX E 7TH AVE,Mount Pleasant,493486.5566,5456849.7932
Theft from Vehicle,2023,9,13,23,41,6XX E 7TH AVE,Mount Pleasant,493486.5566,5456849.7932
Theft from Vehicle,2023,6,5,12,0,6XX E 8TH AVE,Mount Pleasant,493387.816,5456740.8583
Theft from Vehicle,2023,6,21,22,38,6XX E 8TH AVE,Mount Pleasant,493433.9167,5456740.0584
Theft from Vehicle,2023,11,13,10,0,6XX E 8TH AVE,Mount Pleasant,493487.1642,5456739.1316
Theft from Vehicle,2023,10,8,1,44,6XX E CORDOVA ST,Strathcona,493360.6462,5458819.2809
Theft from Vehicle,2023,3,19,0,0,6XX E CORDOVA ST,Strathcona,493430.7386,5458826.2575
Theft from Vehicle,2023,9,15,12,50,6XX E HASTINGS ST,Strathcona,493390.7282,5458714.1263
Theft from Vehicle,2023,1,20,17,30,6XX E HASTINGS ST,Strathcona,493414.0724,5458722.6502
Theft from Vehicle,2023,6,10,18,0,6XX E KENT AVE S,Sunset,493300.4157,5450560.8185
Theft from Vehicle,2023,12,19,0,0,6XX E KING EDWARD AVE,Riley Park,493322.7153,5455098.7113
Theft from Vehicle,2023,1,10,10,10,6XX EXPO BLVD,Central Business District,492029.0574,5458399.6117
Theft from Vehicle,2023,4,9,13,24,6XX EXPO BLVD,Central Business District,492029.0574,5458399.6117
Theft from Vehicle,2023,3,14,17,30,6XX EXPO BLVD,Central Business District,492060.4959,5458410.3563
Theft from Vehicle,2023,1,3,19,40,6XX EXPO BLVD,Central Business District,492080.5773,5458435.4767
Theft from Vehicle,2023,12,13,12,0,6XX EXPO BLVD,Central Business District,492080.5773,5458435.4767
Theft from Vehicle,2023,2,13,11,0,6XX EXPO BLVD,Central Business District,492087.6904,5458440.4284
Theft from Vehicle,2023,3,10,18,11,6XX EXPO BLVD,Central Business District,492087.6904,5458440.4284
Theft from Vehicle,2023,3,22,9,20,6XX EXPO BLVD,Central Business District,492087.6904,5458440.4284
Theft from Vehicle,2023,5,19,20,15,6XX EXPO BLVD,Central Business District,492087.6904,5458440.4284
Theft from Vehicle,2023,6,18,13,30,6XX EXPO BLVD,Central Business District,492087.6904,5458440.4284
Theft from Vehicle,2023,7,12,0,0,6XX EXPO BLVD,Central Business District,492087.6904,5458440.4284
Theft from Vehicle,2023,7,16,9,0,6XX EXPO BLVD,Central Business District,492087.6904,5458440.4284
Theft from Vehicle,2023,7,16,10,0,6XX EXPO BLVD,Central Business District,492087.6904,5458440.4284
Theft from Vehicle,2023,4,15,18,15,6XX EXPO BLVD,Central Business District,492099.2437,5458436.3333
Theft from Vehicle,2023,6,19,17,0,6XX EXPO BLVD,Central Business District,492099.2437,5458436.3333
Theft from Vehicle,2023,4,6,19,0,6XX EXPO BLVD,Central Business District,492094.6157,5458444.3592
Theft from Vehicle,2023,4,22,10,30,6XX EXPO BLVD,Central Business District,492094.6157,5458444.3592
Theft from Vehicle,2023,6,5,13,0,6XX EXPO BLVD,Central Business District,492094.6157,5458444.3592
Theft from Vehicle,2023,1,6,21,20,6XX GORE AVE,Strathcona,492935.9097,5458523.5246
Theft from Vehicle,2023,3,13,22,0,6XX GORE AVE,Strathcona,492935.9097,5458523.5246
Theft from Vehicle,2023,6,12,16,15,6XX GRANVILLE ST,Central Business District,491444.6134,5458895.098
Theft from Vehicle,2023,10,29,19,0,6XX GRANVILLE ST,Central Business District,491444.6134,5458895.098
Theft from Vehicle,2023,11,19,13,45,6XX GRANVILLE ST,Central Business District,491444.6134,5458895.098
Theft from Vehicle,2023,12,30,18,30,6XX GRANVILLE ST,Central Business District,491444.6134,5458895.098
Theft from Vehicle,2023,5,31,16,30,6XX HAMILTON ST,Central Business District,491755.6695,5458641.766
Theft from Vehicle,2023,5,13,19,30,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,6,26,17,0,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,8,3,18,30,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,8,20,17,21,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,9,7,22,40,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,9,22,18,0,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,10,7,20,0,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,10,19,18,30,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,10,25,20,0,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,11,7,19,30,6XX HAMILTON ST,Central Business District,491780.0995,5458666.3543
Theft from Vehicle,2023,7,7,6,20,6XX HAMILTON ST,Central Business District,491802.9322,5458702.3087
Theft from Vehicle,2023,3,30,14,0,6XX HAMILTON ST,Central Business District,491816.7487,5458703.2412
Theft from Vehicle,2023,8,4,19,0,6XX HAMILTON ST,Central Business District,491816.7487,5458703.2412
Theft from Vehicle,2023,8,12,19,45,6XX HAMILTON ST,Central Business District,491816.7487,5458703.2412
Theft from Vehicle,2023,9,28,19,30,6XX HAMILTON ST,Central Business District,491816.7487,5458703.2412
Theft from Vehicle,2023,1,14,12,0,6XX HEATLEY AVE,Strathcona,493481.6121,5458505.614
Theft from Vehicle,2023,6,4,6,30,6XX HELMCKEN ST,Central Business District,490968.5763,5458350.9259
Theft from Vehicle,2023,11,13,0,0,6XX HELMCKEN ST,Central Business District,491004.529,5458313.7103
Theft from Vehicle,2023,12,8,4,23,6XX HELMCKEN ST,Central Business District,491004.529,5458313.7103
Theft from Vehicle,2023,3,14,22,44,6XX HOMER ST,Central Business District,491746.5085,5458773.8444
Theft from Vehicle,2023,9,11,21,13,6XX HOMER ST,Central Business District,491746.5085,5458773.8444
Theft from Vehicle,2023,12,4,22,0,6XX HOMER ST,Central Business District,491746.5085,5458773.8444
Theft from Vehicle,2023,12,15,22,30,6XX HOMER ST,Central Business District,491746.5085,5458773.8444
Theft from Vehicle,2023,12,14,16,30,6XX HORNBY ST,Central Business District,491342.3979,5459089.7332
Theft from Vehicle,2023,8,10,19,50,6XX HORNBY ST,Central Business District,491356.1773,5459090.5448
Theft from Vehicle,2023,3,2,20,44,6XX HORNBY ST,Central Business District,491392.8038,5459126.999
Theft from Vehicle,2023,6,25,14,0,6XX HORNBY ST,Central Business District,491392.8038,5459126.999
Theft from Vehicle,2023,7,5,1,30,6XX HORNBY ST,Central Business District,491392.8038,5459126.999
Theft from Vehicle,2023,8,27,0,0,6XX HORNBY ST,Central Business District,491392.8038,5459126.999
Theft from Vehicle,2023,6,29,21,0,6XX HOWE ST,Central Business District,491374.8771,5458983.8834
Theft from Vehicle,2023,2,13,13,30,6XX JERVIS ST,Central Business District,490854.1721,5459572.4839
Theft from Vehicle,2023,8,13,2,35,6XX JERVIS ST,Central Business District,490854.1721,5459572.4839
Theft from Vehicle,2023,10,31,3,0,6XX KEEFER ST,Strathcona,493344.3704,5458507.7023
Theft from Vehicle,2023,8,29,3,49,6XX MAIN ST,Strathcona,492750.33,5458526.9029
Theft from Vehicle,2023,4,1,0,0,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2023,5,2,16,30,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2023,7,6,0,0,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2023,8,4,15,30,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2023,8,25,18,0,6XX MOBERLY RD,Fairview,491392.8359,5457133.1464
Theft from Vehicle,2023,2,3,0,0,6XX NATIONAL AVE,Strathcona,493464.3197,5457815.8222
Theft from Vehicle,2023,2,4,11,56,6XX NELSON ST,Central Business District,491081.7,5458470.7554
Theft from Vehicle,2023,3,13,2,20,6XX NELSON ST,Central Business District,491081.7,5458470.7554
Theft from Vehicle,2023,5,3,18,30,6XX NELSON ST,Central Business District,491081.7,5458470.7554
Theft from Vehicle,2023,5,7,4,0,6XX NELSON ST,Central Business District,491081.7,5458470.7554
Theft from Vehicle,2023,10,6,9,18,6XX NELSON ST,Central Business District,491081.7,5458470.7554
Theft from Vehicle,2023,12,7,4,45,6XX NELSON ST,Central Business District,491081.7,5458470.7554
Theft from Vehicle,2023,6,1,12,0,6XX PACIFIC BLVD,Central Business District,492086.1493,5458246.7755
Theft from Vehicle,2023,7,10,21,15,6XX PACIFIC BLVD,Central Business District,492086.1493,5458246.7755
Theft from Vehicle,2023,7,10,21,30,6XX PACIFIC BLVD,Central Business District,492165.934,5458264.5623
Theft from Vehicle,2023,7,16,15,31,6XX PACIFIC BLVD,Central Business District,492165.934,5458264.5623
Theft from Vehicle,2023,8,2,23,5,6XX PACIFIC BLVD,Central Business District,492165.934,5458264.5623
Theft from Vehicle,2023,3,20,18,0,6XX POWELL ST,Strathcona,493356.263,5458919.7456
Theft from Vehicle,2023,3,26,21,30,6XX POWELL ST,Strathcona,493356.263,5458919.7456
Theft from Vehicle,2023,11,21,19,0,6XX POWELL ST,Strathcona,493356.263,5458919.7456
Theft from Vehicle,2023,3,14,13,15,6XX POWELL ST,Strathcona,493390.5736,5458927.8535
Theft from Vehicle,2023,10,20,16,44,6XX POWELL ST,Strathcona,493419.0024,5458926.991
Theft from Vehicle,2023,5,28,21,0,6XX PRINCESS AVE,Strathcona,493335.1348,5458491.2936
Theft from Vehicle,2023,10,10,18,0,6XX PRINCESS AVE,Strathcona,493335.312,5458497.2205
Theft from Vehicle,2023,3,6,18,0,6XX PRINCESS AVE,Strathcona,493335.4941,5458503.1545
Theft from Vehicle,2023,3,10,15,0,6XX PRINCESS AVE,Strathcona,493344.8706,5458510.781
Theft from Vehicle,2023,5,25,15,30,6XX PRINCESS AVE,Strathcona,493344.8706,5458510.781
Theft from Vehicle,2023,8,18,2,0,6XX QUEBEC ST,Central Business District,492575.0648,5458503.4569
Theft from Vehicle,2023,1,5,18,0,6XX RAYMUR AVE,Strathcona,493945.8933,5458486.0422
Theft from Vehicle,2023,7,28,13,0,6XX RICHARDS ST,Central Business District,491590.4351,5458759.2116
Theft from Vehicle,2023,4,10,19,0,6XX RICHARDS ST,Central Business District,491591.2049,5458773.009
Theft from Vehicle,2023,1,8,16,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,1,13,15,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,1,21,19,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,1,23,11,54,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,1,23,12,40,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,2,1,17,20,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,2,20,17,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,2,23,10,15,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,2,25,19,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,3,16,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,6,19,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,10,16,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,10,23,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,12,12,4,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,12,17,45,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,18,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,19,13,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,21,9,19,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,25,20,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,3,26,15,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,4,13,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,4,13,20,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,4,24,17,45,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,4,29,21,25,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,5,3,18,5,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,5,3,21,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,5,6,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,5,23,16,38,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,5,26,20,45,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,5,27,19,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,4,14,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,5,21,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,7,23,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,10,19,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,13,20,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,14,7,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,15,11,25,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,15,21,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,19,16,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,22,9,45,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,22,16,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
